SMILES
ClC(C=CC=C3C)=C3N1C(C(SC(SCC4=CC=C(OC)C=C4)=N2)=C2N=C1)=O
ClC(C=CC=C3C)=C3N1C(C(SC(SCC4=CC=C(Cl)C=C4)=N2)=C2N=C1)=O
ClC(C=CC=C3C)=C3N1C(C(SC(SCC4=CC=C(Br)C=C4)=N2)=C2N=C1)=O
ClC(C=CC=C3C)=C3N1C(C(SC(SCC4=C(F)C=C(F)C=C4)=N2)=C2N=C1)=O
ClC(C=CC=C3C)=C3N1C(C(SC(SCCC4=CC=CC=C4)=N2)=C2N=C1)=O
ClC(C=CC=C3C)=C3N1C(C(SC(SCCCC4=CC=CC=C4)=N2)=C2N=C1)=O
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=C(F)C=CC=C1
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=CC(F)=CC=C1
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=CC=C(F)C=C1
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=CC=C(Cl)C=C1
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=C(Cl)C=CC=C1
O=C(C(SC(SCC4=CC=CC=C4)=N3)=C3N=C2)N2C1=C(C)C=CC=C1
ClC1=CC=CC(C)=C1NC2=NC=NC3=C2SC(SCC4=CC=CC=C4)=N3
ClC(C=CC=C2C)=C2N1C(C(C=C(NC4=CC=C(C)C=C4)C=C3)=C3N=C1)=O
C(c1ccccc1)n1nnc2ccccc12
C(c1ccc(cc1)-c1ccccc1)n1nnc2ccccc12
Fc1ccc(c(F)c1)-c1ccc(Cn2nnc3ccccc23)cc1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3ccccc23)cc1
Fc1cc(ccc1-c1ccc(Cn2nnc3ccccc23)cc1)C(F)(F)F
Fc1ccc(c(Cl)c1)-c1ccc(Cn2nnc3ccccc23)cc1
Clc1ccc(c(Cl)c1)-c1ccc(Cn2nnc3ccccc23)cc1
FC(F)(F)c1ccc(c(Cl)c1)-c1ccc(Cn2nnc3ccccc23)cc1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3ccccc23)cn1
Fc1ccccc1-c1ccc(Cn2nnc3ccccc23)cn1
Clc1ccc(cc1)-c1ccc(Cn2nnc3ccccc23)cn1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3ccccc23)nc1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3c(F)cccc23)cn1
Fc1ccc2n(Cc3ccc(nc3)-c3ccc(Cl)cc3F)nnc2c1
Fc1ccc2nnn(Cc3ccc(nc3)-c3ccc(Cl)cc3F)c2c1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3c(cccc23)C#N)cn1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3c(cccc23)C(F)(F)F)cn1
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3c(Br)cccc23)cn1
Brc1cccc2n(Cc3ccccc3)nnc12
Fc1ccccc1Cn1nnc2c(Br)cccc12
Fc1cccc(Cn2nnc3c(Br)cccc23)c1
Fc1ccc(Cn2nnc3c(Br)cccc23)cc1
Clc1ccc(Cn2nnc3c(Br)cccc23)cc1
Brc1ccc(Cn2nnc3c(Br)cccc23)cc1
Fc1ccc(Cn2nnc3c(Br)cccc23)c(Cl)c1
Fc1cc(Cn2nnc3c(Br)cccc23)ccc1Cl
Fc1cc(Cl)ccc1Cn1nnc2c(Br)cccc12
Brc1ccc(Cn2nnc3c(Br)cccc23)nc1
Brc1ccc(Cn2nnc3c(Br)cccc23)cn1
Clc1ccc(Cn2nnc3c(Br)cccc23)cn1
Brc1cccc2n(CC3CCCCC3)nnc12
Brc1cccc2n(CC3CCCC3)nnc12
Brc1cccc2n(CC3CCC3)nnc12
Brc1cccc2n(CC3CC3)nnc12
CC(C)Cn1nnc2c(Br)cccc12
CCCCn1nnc2c(Br)cccc12
CCCn1nnc2c(Br)cccc12
CCn1nnc2c(Br)cccc12
FC(F)(F)c1cc(Br)c2nnn(CC3CC3)c2c1
Brc1cc(Br)c2nnn(CC3CC3)c2c1
Clc1cc(Br)c2nnn(CC3CC3)c2c1
Fc1cc(Br)c2nnn(CC3CC3)c2c1
COc1cc(Br)c2nnn(CC3CC3)c2c1
Clc1cccc2n(CC3CC3)nnc12
Fc1cccc2n(CC3CC3)nnc12
N#Cc1cccc2n(CC3CC3)nnc12
COc1cccc2n(CC3CC3)nnc12
FC(F)(F)c1cccc2n(CC3CC3)nnc12
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](C)(O)CN1C(C=CC(F)=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2F)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C(F)C=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2[N+]([O-])=O)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC([N+]([O-])=O)=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2C(C)=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C([N+]([O-])=O)C=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C(C2=CC=CC=C2)C(F)=C3)=C3C=C1)NC4=CC=C(C#N)C(C(F)(F)F)=C4
O=C([C@](O)(C)CN1C(C=C(C2=CC=CC=C2)C(F)=C3)=C3C=C1)NC4=CC=C(C#N)C(C(F)(F)F)=C4
O=C([C@](O)(C)CN1C(C=CC(Br)=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC(I)=C2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2)=C2C(C(O)=O)=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2)=C2C(C(OCC)=O)=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC(C#N)=N2)=C2C=C1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2C3=CC=CC=C3)=C2C=C1)NC4=CC=C(C#N)C(C(F)(F)F)=C4
O=C([C@](O)(C)CN1C(C=CC(C2=CC=CC=C2)=C3F)=C3C=C1)NC4=CC=C(C#N)C(C(F)(F)F)=C4
O=C([C@](O)(C)CN1C(C=C(C2=CC=C(F)C=C2)C=C3F)=C3C=C1)NC4=CC=C(C#N)C(C(F)(F)F)=C4
O=C([C@](O)(C)CN1C(C=CC=C2)=C2C(F)=C1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=CC=C2F)=C2C=C1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2C=C1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=C(F)C=C2)=C2C=C1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C(F)=CC=C2)=C2C=C1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=C(C2=CC=CC=C2)C(F)=C3)=C3C=C1)NC4=CC=C(C#N)C(Cl)=C4
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2C(C3=CC=CC=C3)=C1)NC4=CC=C(C#N)C(Cl)=C4
O=C([C@](C)(O)CN1C(C=CC=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2F)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC(Br)=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C(F)C=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C(F)C(F)=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=C(F)C(Cl)=C2)=C2CC1)NC3=CC=C(C#N)C(C(F)(F)F)=C3
O=C([C@](O)(C)CN1C(C=CC=C2F)=C2CC1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=CC(F)=C2)=C2CC1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=CC(Br)=C2)=C2CC1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=C(F)C=C2)=C2CC1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=C(F)C(F)=C2)=C2CC1)NC3=CC=C(C#N)C(Cl)=C3
O=C([C@](O)(C)CN1C(C=C(C2=CC=CC=C2)C(F)=C3)=C3CC1)NC4=CC=C(C#N)C(Cl)=C4
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
NCCNC1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CC(C)(C)OC(=O)NCCNC1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN(CCNC1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1)C(=O)OC(C)(C)C
CN(C)CCN(C)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CC(C)(C)OC(=O)N1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
C1CN(CCN1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
COC(=O)CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
OC(=O)CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
OC(=O)C1CCCN1C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
COC(=O)C1CCCN1C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
COC1=CC=C(NC2=C3C=CC(=CC3=NC=C2)C2=CN=C(N=C2)N2CCN(C)CC2)C=C1Cl
COC1=CC=C(NC(=O)C2=CC=C(C=C2O)C2=CN=C(N=C2)N2CCCN(C)CC2)C=C1Cl
CN1CCN(CC1)C1=NC=C(C=N1)C1=C(C)C=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1C
CN1C[C@@H]2C[C@H]1CN2C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1C[C@H]2C[C@@H]1CN2C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CCN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CCCN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CCN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CCCN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
C1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CC2(C1)CCN(C2)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CCC2(CCN(C2)C2=NC=C(C=N2)C2=CC=C3C(NC4=CN=CC=N4)=CC=NC3=C2)C1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3CCCCC3)=CC=NC2=C1
CN1CCC(CC1)NC1=C2C=CC(=CC2=NC=C1)C1=CN=C(N=C1)N1CCN(C)CC1
CN(C)C1CCC(CC1)NC1=C2C=CC(=CC2=NC=C1)C1=CN=C(N=C1)N1CCN(C)CC1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NCCN3CCCC3)=CC=NC2=C1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3CCOCC3)=CC=NC2=C1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NCC3CCOCC3)=CC=NC2=C1
CN1CCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(N[C@@H]3CCCC[C@H]3O)=CC=NC2=C1
CN1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CCN(CC1)C1=CC=C(NC2=CC=C3C(NC4=CN=CC=N4)=CC=NC3=C2)C=C1
CN1CCN(CC1)C1=NC=C(NC2=CC=C3C(NC4=CN=CC=N4)=CC=NC3=C2)C=N1
CN1CCN(CC1)C1=NC=CC(NC2=CC=C3C(NC4=CN=CC=N4)=CC=NC3=C2)=N1
CN1CCN(CC1)C1=CC=NC(NC2=CC=C3C(NC4=CN=CC=N4)=CC=NC3=C2)=N1
CN1CCN(CC1)NC1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC=N3)=CC=NC2=C1
CN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=NC=CN=C3C)=CC=NC2=C1
CN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=C(C)C=N3)=CC=NC2=C1
CN1CCCN(CC1)C1=NC=C(C=N1)C1=CC=C2C(NC3=CN=CC(C)=N3)=CC=NC2=C1
CN(C1=CN=CC=N1)C1=C2C=CC(=CC2=NC=C1)C1=CN=C(N=C1)N1CCCN(C)CC1
CN1C=C\C(=N/C2=CN=CC=N2)C2=CC=C(C=C12)C1=CN=C(N=C1)N1CCCN(C)CC1
CCN1C=C\C(=N/C2=CN=CC=N2)C2=CC=C(C=C12)C1=CN=C(N=C1)N1CCCN(C)CC1
CCCN1C=C\C(=N/C2=CN=CC=N2)C2=CC=C(C=C12)C1=CN=C(N=C1)N1CCCN(C)CC1
COc1ccccc1S(=O)(=O)\C=C\c1ccccn1
COc1ccccc1S(=O)(=O)\C=C\c1cccc(Cl)n1
COc1ccccc1S(=O)(=O)\C=C\c1ccc(Cl)cn1
COc1ccccc1S(=O)(=O)\C=C\c1ncccc1F
COc1ccccc1S(=O)(=O)\C=C\c1ncccc1Cl
COc1cccc(c1)S(=O)(=O)\C=C\c1ccccn1
COc1cccc(c1)S(=O)(=O)\C=C\c1cccc(Cl)n1
COc1cccc(c1)S(=O)(=O)\C=C\c1ccc(Cl)cn1
COc1cccc(c1)S(=O)(=O)\C=C\c1ncccc1F
COc1cccc(c1)S(=O)(=O)\C=C\c1ncccc1Cl
COc1ccc(cc1)S(=O)(=O)\C=C\c1ccccn1
COc1ccc(cc1)S(=O)(=O)\C=C\c1cccc(Cl)n1
COc1ccc(cc1)S(=O)(=O)\C=C\c1ccc(Cl)cn1
COc1ccc(cc1)S(=O)(=O)\C=C\c1ncccc1F
COc1ccc(cc1)S(=O)(=O)\C=C\c1ncccc1Cl
COc1ccccc1S(=O)(=O)\C=C\c1cccnc1
COc1ccccc1S(=O)(=O)\C=C\c1cccnc1OC
COc1ccccc1S(=O)(=O)\C=C\c1cccnc1Cl
COc1cccc(c1)S(=O)(=O)\C=C\c1ccc(Cl)nc1Cl
COc1cccc(c1)S(=O)(=O)\C=C\c1cccnc1Cl
COc1cccc(c1)S(=O)(=O)\C=C\c1cccnc1
COc1ccc(cc1)S(=O)(=O)\C=C\c1cccnc1
COc1ccc(cc1)S(=O)(=O)\C=C\c1cccnc1Cl
COc1ccc(cc1)S(=O)(=O)\C=C\c1ccc(F)nc1
COc1ccccc1S(=O)(=O)\C=C\c1ccncc1
COc1cccc(c1)S(=O)(=O)\C=C\c1ccncc1
COc1ccc(cc1)S(=O)(=O)\C=C\c1ccncc1
COc1ccccc1S(=O)(=O)\C=C\c1cncnc1
COc1ccccc1S(=O)(=O)\C=C\c1c(Cl)ncnc1Cl
COc1cccc(c1)S(=O)(=O)\C=C\c1cncnc1
COc1ccc(cc1)S(=O)(=O)\C=C\c1cncnc1
COc1ccccc1\C=C\S(=O)(=O)c1ccccn1
Fc1ccccc1\C=C\S(=O)(=O)c1ccccn1
Fc1ccccc1\C=C\S(=O)(=O)c1ncccc1C(F)(F)F
Fc1ccccc1\C=C\S(=O)(=O)c1ccncc1
Fc1cccnc1\C=C\S(=O)(=O)c1ncccc1C(F)(F)F
O=S(=O)(\C=C\c1ccccn1)c1ccccc1OCCCN1CCOCC1
Fc1cccnc1\C=C\S(=O)(=O)c1ccccc1OCCCN1CCOCC1
Fc1cccnc1\C=C\S(=O)(=O)c1cccc(OCCCN2CCOCC2)c1
O=S(=O)(\C=C\c1ccccn1)c1ccc(OCCCN2CCOCC2)cc1
Fc1cccnc1\C=C\S(=O)(=O)c1ccc(OCCCN2CCOCC2)cc1
Clc1cccnc1\C=C\S(=O)(=O)c1ccc(OCCCN2CCOCC2)cc1
Clc1ncccc1\C=C\S(=O)(=O)c1ccc(OCCCN2CCOCC2)cc1
Fc1ccc(\C=C\S(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)cn1
Clc1ccccc1\C=C\S(=O)(=O)c1ccc(OCCCN2CCOCC2)cc1
Clc1cccc(\C=C\S(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)c1
Clc1ccc(\C=C\S(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)cc1
Fc1ccccc1\C=C\S(=O)(=O)c1ccc(OCCCN2CCOCC2)cc1
Fc1cccc(\C=C\S(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)c1
Fc1ccc(\C=C\S(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)cc1
CN1CCN(CC1)C(=O)COc1ccc(cc1)S(=O)(=O)\C=C\c1ncccc1F
CN1CCN(CC1)C(=O)COc1ccc(cc1)S(=O)(=O)\C=C\c1ncccc1Cl
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=CC=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=CC(C)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(CC)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=CC(CC)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)(F)F)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=CC(C(F)(F)F)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=CC(F)=C3F)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)(F)F)C=C3Cl)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(C)(C)C)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(OC(C)(C)C)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(OC(F)(F)F)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)F)C=C3)=C2C=C1
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)(F)F)C=C4)=C3C=C2
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)([H])F)C=C4)=C3C=C2
O=C(NS(=O)(C(F)(F)F)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)(F)F)C=C3)=C2C=C1
O=C(NS(=O)(N(C)C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)(F)F)C=C3)=C2C=C1
O=C(NS(=O)(C1=CC=CS1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)(F)F)C=C4)=C3C=C2
O=C(NS(=O)(C1=CC=C(F)C(F)=C1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)(F)F)C=C4)=C3C=C2
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)(F)F)C=C3)=C2C=C1F
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)(F)F)C=C4)=C3C=C2F
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CC=C(C(F)([H])F)C=C3)=C2C=C1F
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CC=C(C(F)([H])F)C=C4)=C3C=C2F
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=CC=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)C)C(Cl)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)C)C=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC4CC4)C(Cl)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)C)C(C#N)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)C)C(OC)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(F)F)C(Cl)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(F)(F)F)C(Cl)=C3)=C2C=C1
O=C(NS(=O)(C)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)(O)C)C(Cl)=C3)=C2C=C1
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CN=C(OCC(C)C)C(Cl)=C4)=C3C=C2
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CN=C(OCC5CC5)C(Cl)=C4)=C3C=C2
O=C(NS(=O)(C1CC1)=O)C2=CC(N(C)C=C3C4=CN=C(OCC(C)C)C(OC)=C4)=C3C=C2
O=C(NS(=O)(CC)=O)C1=CC(N(C)C=C2C3=CN=C(OCC(C)C)C(Cl)=C3)=C2C=C1
